"","X","usertoken","date","inst_credibleCertainChoice","inst_credibleCertainUncertainty","inst_nCredibleNCertain","inst_nCredibleNCertainUncertainty","preq_gender","preq_race","preq_education","preq_age","postq_economic","postq_social","postq_attention1","postq_attention2","account_index","condition_account","condition_accAlias","condition_block","condition_emotionSort","condition_showImage","condition_credibleLabel","condition_politicalLabel","count_tweets","sourceComment","credibility_choice","credibility_uncertainty","credibility_time","politicalOrientation_choice","politicalOrientation_uncertainty","politicalOrientation_time","credibility_choice_binary","accuracy","condition_showImage_cat","condition_emotion"
"394",442,"AtSb8Ctt","09/26/20",0.996507642942645,0.984268340861356,0.00512417922166266,0.498776024970208,"Female","White/Caucasian/European","Undergraduate",19,"Moderate","Slightly liberal","I would take my temperature and if I do not have a fever I would go and if I did I would call and ask if we could do a video interview or the interview over the phone. ","I would shout or try to get their attention or just wait for them. If they do not come out I would put it back and leave. ",0,"amlookout","B","False","mixed","True",0,"right",6,"It made me not want to read any more of it because I did not trust that they would be unbiased and give me all of the information.",0.0111571106295191,0.095027204953807,1601142582152,0.809945517694752,1.51280573875301,1601142700661,0,"True","with image","mixed"
"395",443,"AtSb8Ctt","09/26/20",0.996507642942645,0.984268340861356,0.00512417922166266,0.498776024970208,"Female","White/Caucasian/European","Undergraduate",19,"Moderate","Slightly liberal","I would take my temperature and if I do not have a fever I would go and if I did I would call and ask if we could do a video interview or the interview over the phone. ","I would shout or try to get their attention or just wait for them. If they do not come out I would put it back and leave. ",1,"opednews","C","False","mixed","True",0,"left",7,"They seemed factual and not as biased. The facts they gave were biased but it seemed that they were less opinion and more factual.",0.852254410970616,0.234836276905568,1601142803719,-0.210873473411434,0.584694330595144,1601142812063,1,"False","with image","mixed"
"396",444,"AtSb8Ctt","09/26/20",0.996507642942645,0.984268340861356,0.00512417922166266,0.498776024970208,"Female","White/Caucasian/European","Undergraduate",19,"Moderate","Slightly liberal","I would take my temperature and if I do not have a fever I would go and if I did I would call and ask if we could do a video interview or the interview over the phone. ","I would shout or try to get their attention or just wait for them. If they do not come out I would put it back and leave. ",2,"CNNPolitics","G","False","mixed","True",1,"left",6,"This source is very factual but does have some bias in what they report.",0.720458541278716,0.21087339150704,1601143235543,-0.129399663056441,0.249214008144684,1601143241045,1,"True","with image","mixed"
"397",445,"AtSb8Ctt","09/26/20",0.996507642942645,0.984268340861356,0.00512417922166266,0.498776024970208,"Female","White/Caucasian/European","Undergraduate",19,"Moderate","Slightly liberal","I would take my temperature and if I do not have a fever I would go and if I did I would call and ask if we could do a video interview or the interview over the phone. ","I would shout or try to get their attention or just wait for them. If they do not come out I would put it back and leave. ",3,"nypost","F","False","mixed","True",1,"right",6,"Some of the information was biased but the most was not.",0.761195446456212,0.311517510180855,1601143571542,0.00958507225501748,0.747642024434052,1601143742326,1,"True","with image","mixed"
"398",446,"AtSb8Ctt","09/26/20",0.996507642942645,0.984268340861356,0.00512417922166266,0.498776024970208,"Female","White/Caucasian/European","Undergraduate",19,"Moderate","Slightly liberal","I would take my temperature and if I do not have a fever I would go and if I did I would call and ask if we could do a video interview or the interview over the phone. ","I would shout or try to get their attention or just wait for them. If they do not come out I would put it back and leave. ",4,"InvestWatchBlog","D","False","mixed","False",0,"right",6,"It is a little biased in the wording of the articles. I would not read it but it is not the most biased thing I have ever seen.",0.265163700424466,0.119814390428175,1601144680729,0.666168205303588,1.18691042420412,1601144683814,0,"True","without image","mixed"
"399",447,"AtSb8Ctt","09/26/20",0.996507642942645,0.984268340861356,0.00512417922166266,0.498776024970208,"Female","White/Caucasian/European","Undergraduate",19,"Moderate","Slightly liberal","I would take my temperature and if I do not have a fever I would go and if I did I would call and ask if we could do a video interview or the interview over the phone. ","I would shout or try to get their attention or just wait for them. If they do not come out I would put it back and leave. ",5,"MotherJones","E","False","mixed","False",1,"left",6,"It states facts but words them strangely so it seems like the facts match their opinions. I am not sure about using these for news. ",0.459263053870307,0.129399581152047,1601144966110,0.148569807566476,0.62303502036171,1601144958107,0,"False","without image","mixed"
"400",448,"AtSb8Ctt","09/26/20",0.996507642942645,0.984268340861356,0.00512417922166266,0.498776024970208,"Female","White/Caucasian/European","Undergraduate",19,"Moderate","Slightly liberal","I would take my temperature and if I do not have a fever I would go and if I did I would call and ask if we could do a video interview or the interview over the phone. ","I would shout or try to get their attention or just wait for them. If they do not come out I would put it back and leave. ",6,"Jerusalem_Post","H","False","mixed","False",1,"right",6,"These seem biased but I cannot tell what side they lean towards.",0.492811093428245,0.167740197789691,1601145436947,0.0814737284505993,0.479257707970546,1601145438906,0,"False","without image","mixed"
"401",449,"AtSb8Ctt","09/26/20",0.996507642942645,0.984268340861356,0.00512417922166266,0.498776024970208,"Female","White/Caucasian/European","Undergraduate",19,"Moderate","Slightly liberal","I would take my temperature and if I do not have a fever I would go and if I did I would call and ask if we could do a video interview or the interview over the phone. ","I would shout or try to get their attention or just wait for them. If they do not come out I would put it back and leave. ",7,"veteranstoday","A","False","mixed","False",0,"left",7,"The ""this his in history"" makes me think this source is a fact-based source and not super biased. ",0.883406161988702,0.761195446456212,1601145945380,0.0191702264144282,0.115021849912931,1601145948650,1,"False","without image","mixed"
"402",450,"np0WBrHU","09/26/20",NA,NA,NA,NA,"Female","African American/Black","Undergraduate",44,"Very liberal","Very liberal","I would shower and pull myself together as best I could, go through with the interview, acknowledging I am not feeling well, but am committed to the position and their organization. I would then complete the interview and come home, sleep and work on getting better. ","I would call out for someone to assist me, if there is truly no one there, I would just leave and go to another store. ",0,"amlookout","B","True","angry","True",0,"right",5,"The wording was demeaning and judgmental of the subject.",0.0039838512473416,0,1601164302335,0.972936774322482,1.78123247819925,1601164315245,0,"True","with image","angry"
"403",451,"np0WBrHU","09/26/20",NA,NA,NA,NA,"Female","African American/Black","Undergraduate",44,"Very liberal","Very liberal","I would shower and pull myself together as best I could, go through with the interview, acknowledging I am not feeling well, but am committed to the position and their organization. I would then complete the interview and come home, sleep and work on getting better. ","I would call out for someone to assist me, if there is truly no one there, I would just leave and go to another store. ",1,"Jerusalem_Post","H","True","angry","True",1,"right",6,"They seem to report facts with using words which will spark emotion or fear.",0.991260994564322,0.732460194797962,1601164499330,0.263630878666532,0.555942458757367,1601164512838,1,"True","with image","angry"
"404",452,"np0WBrHU","09/26/20",NA,NA,NA,NA,"Female","African American/Black","Undergraduate",44,"Very liberal","Very liberal","I would shower and pull myself together as best I could, go through with the interview, acknowledging I am not feeling well, but am committed to the position and their organization. I would then complete the interview and come home, sleep and work on getting better. ","I would call out for someone to assist me, if there is truly no one there, I would just leave and go to another store. ",2,"opednews","C","True","angry","True",0,"left",6,"They article titles stuck to the facts without making accusations and demeaning the subject.",0.952920135339676,0.878634720591924,1601164809473,-0.853046682815975,1.72851379676536,1601164812661,1,"False","with image","angry"
"405",453,"np0WBrHU","09/26/20",NA,NA,NA,NA,"Female","African American/Black","Undergraduate",44,"Very liberal","Very liberal","I would shower and pull myself together as best I could, go through with the interview, acknowledging I am not feeling well, but am committed to the position and their organization. I would then complete the interview and come home, sleep and work on getting better. ","I would call out for someone to assist me, if there is truly no one there, I would just leave and go to another store. ",3,"InvestWatchBlog","D","True","angry","False",0,"right",5,"The titles were all matter of fact and were not demeaning. ",0.996053601967403,0.902597757607328,1601164923855,-0.996824904908397,0.271561109664124,1601164929256,1,"False","without image","angry"
"406",454,"np0WBrHU","09/26/20",NA,NA,NA,NA,"Female","African American/Black","Undergraduate",44,"Very liberal","Very liberal","I would shower and pull myself together as best I could, go through with the interview, acknowledging I am not feeling well, but am committed to the position and their organization. I would then complete the interview and come home, sleep and work on getting better. ","I would call out for someone to assist me, if there is truly no one there, I would just leave and go to another store. ",4,"veteranstoday","A","True","angry","False",0,"left",7,"These articles appear to be opinionated. ",0.0495136215766087,0.205273362176733,1601165099044,-0.987239690102236,0.333865005904174,1601165105209,0,"True","without image","angry"
"407",455,"np0WBrHU","09/26/20",NA,NA,NA,NA,"Female","African American/Black","Undergraduate",44,"Very liberal","Very liberal","I would shower and pull myself together as best I could, go through with the interview, acknowledging I am not feeling well, but am committed to the position and their organization. I would then complete the interview and come home, sleep and work on getting better. ","I would call out for someone to assist me, if there is truly no one there, I would just leave and go to another store. ",5,"CNNPolitics","G","True","angry","False",1,"left",5,"These tweets seem to veer away from facts and are opinions.",0.0111727623519627,0.11900642892128,1601165186695,0.982521989128644,1.8195733374239,1601165192079,0,"False","without image","angry"
"408",456,"np0WBrHU","09/26/20",NA,NA,NA,NA,"Female","African American/Black","Undergraduate",44,"Very liberal","Very liberal","I would shower and pull myself together as best I could, go through with the interview, acknowledging I am not feeling well, but am committed to the position and their organization. I would then complete the interview and come home, sleep and work on getting better. ","I would call out for someone to assist me, if there is truly no one there, I would just leave and go to another store. ",6,"nypost","F","True","angry","False",1,"right",6,"These tweets seem to be based on facts or being able to prove factual occurrences. ",0.996053601967403,0.878634720591924,1601165280318,-0.996824904908397,0.204464606020994,1601165285740,1,"True","without image","angry"
"409",457,"np0WBrHU","09/26/20",NA,NA,NA,NA,"Female","African American/Black","Undergraduate",44,"Very liberal","Very liberal","I would shower and pull myself together as best I could, go through with the interview, acknowledging I am not feeling well, but am committed to the position and their organization. I would then complete the interview and come home, sleep and work on getting better. ","I would call out for someone to assist me, if there is truly no one there, I would just leave and go to another store. ",7,"MotherJones","E","True","angry","True",1,"left",7,"I believe they are opinionated and attempts are made to paint a picture. ",0.0159653697550435,0.104628606712037,1601165444574,-0.982447082699155,0.146953317184025,1601165448190,0,"False","with image","angry"
"410",458,"hIievlMI","09/27/20",0.949590318297702,0.843516366926527,0.0112438302623074,0.115277900871345,"Female","White/Caucasian/European","Undergraduate",18,"Slightly liberal","Very liberal","Take medicine and go to the interview, unless its Covid. ","Ring the bell if there is one, if not, go to a different store",0,"MotherJones","E","True","angry","False",1,"left",6,"They appeared to be pro-Trump rhetoric and did not involve sources. ",0.435300168471779,0.321102664340266,1601166933851,-0.680545990658108,0.654934368356813,1601166898400,0,"False","without image","angry"
"411",459,"hIievlMI","09/27/20",0.949590318297702,0.843516366926527,0.0112438302623074,0.115277900871345,"Female","White/Caucasian/European","Undergraduate",18,"Slightly liberal","Very liberal","Take medicine and go to the interview, unless its Covid. ","Ring the bell if there is one, if not, go to a different store",1,"InvestWatchBlog","D","True","angry","False",0,"right",9,"The vocabulary of the titles was exaggeration and just there to get attention. For example ""Out of control Homicides""",0.0399125731077519,0.147745552830567,1601167070786,0.9393450988468,1.48405027627478,1601167075450,0,"True","without image","angry"
"412",460,"hIievlMI","09/27/20",0.949590318297702,0.843516366926527,0.0112438302623074,0.115277900871345,"Female","White/Caucasian/European","Undergraduate",18,"Slightly liberal","Very liberal","Take medicine and go to the interview, unless its Covid. ","Ring the bell if there is one, if not, go to a different store",2,"opednews","C","True","angry","True",0,"left",7,"The images were cartoonish and difficult to take it seriously. It was obviously making fun of trump",0.226823083786823,0.16774016122523,1601167184189,-0.915382276704791,0.391342665537474,1601167187457,0,"True","with image","angry"
"413",461,"hIievlMI","09/27/20",0.949590318297702,0.843516366926527,0.0112438302623074,0.115277900871345,"Female","White/Caucasian/European","Undergraduate",18,"Slightly liberal","Very liberal","Take medicine and go to the interview, unless its Covid. ","Ring the bell if there is one, if not, go to a different store",3,"amlookout","B","True","angry","True",0,"right",7,"This section of tweets was very anti-leftist and the images again made the titles lose meaning",0.0686680355859847,0.25078596918535,1601167479947,0.867456442651218,1.40257646591979,1601167484274,0,"True","with image","angry"
"414",462,"hIievlMI","09/27/20",0.949590318297702,0.843516366926527,0.0112438302623074,0.115277900871345,"Female","White/Caucasian/European","Undergraduate",18,"Slightly liberal","Very liberal","Take medicine and go to the interview, unless its Covid. ","Ring the bell if there is one, if not, go to a different store",4,"veteranstoday","A","True","angry","False",0,"left",6,"These had less extreme vocabulary and didnt obviously take sides with one end of the political spectrum",0.574284903783238,0.230043772954785,1601167587938,0.119814345088243,0.46008754590957,1601167595896,1,"False","without image","angry"
"415",466,"iNhGKdFY","09/27/20",0.974068922460281,0.878194389490181,0.00920394658209247,0.00407976736042981,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","Undergraduate",18,"Slightly liberal","Very liberal","Call the person who is conducting my interview as soon as possible and notify them that I have fallen very ill and reschedule the interview.","I will loudly call out for the cashier in the store to get their attention.",0,"CNNPolitics","G","True","angry","False",1,"left",5,"The rhetoric used in the first couple of tweets sounded harsh and sounds as if the account is taking direct shots against an opposing belief or political stand. Donald Trump's names was mentioned in one of the tweets and the rhetoric used in the other Tweets point more towards the right.",0.33944862687767,0.206080814427335,1601178807245,0.651790474064472,0.373821012217026,1601178819046,0,"False","without image","angry"
"416",467,"iNhGKdFY","09/27/20",0.974068922460281,0.878194389490181,0.00920394658209247,0.00407976736042981,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","Undergraduate",18,"Slightly liberal","Very liberal","Call the person who is conducting my interview as soon as possible and notify them that I have fallen very ill and reschedule the interview.","I will loudly call out for the cashier in the store to get their attention.",1,"amlookout","B","True","angry","True",0,"right",5,"The images used were like memes and the Tweets along with the memes made the information in the Tweets sound like not credible news and somewhat of a trolling account. The words used were insulting left-wing supporters/people in politics and mostly alluded towards its support of Trump or the right-wing.",0.0111571106295191,0.0255348418686355,1601179154202,0.944137675926505,1.84349355725269,1601179161894,0,"True","with image","angry"
"417",468,"iNhGKdFY","09/27/20",0.974068922460281,0.878194389490181,0.00920394658209247,0.00407976736042981,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","Undergraduate",18,"Slightly liberal","Very liberal","Call the person who is conducting my interview as soon as possible and notify them that I have fallen very ill and reschedule the interview.","I will loudly call out for the cashier in the store to get their attention.",2,"nypost","F","True","angry","False",1,"right",7,"The Tweets seemed credible because it used quotations when stating things that other people/sources said, showing that there is no bias or added information making it not credible. The Tweets were straight to the point and stating facts in normal rhetoric so it sounded credible. The unproblematic rhetoric and use of quotations for words that Trump said gives off the vibe that the account doesn't want its words twisted and associated with the right wing ideology, so I chose the left political orientation. ",0.988842857742222,0.0191703083188217,1601179550253,-0.972893201661256,0.060654837896682,1601179558881,1,"True","without image","angry"
"418",469,"iNhGKdFY","09/27/20",0.974068922460281,0.878194389490181,0.00920394658209247,0.00407976736042981,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","Undergraduate",18,"Slightly liberal","Very liberal","Call the person who is conducting my interview as soon as possible and notify them that I have fallen very ill and reschedule the interview.","I will loudly call out for the cashier in the store to get their attention.",3,"Jerusalem_Post","H","True","angry","True",1,"right",7,"The Tweets sounded like newspaper/article/magazine titles and were very vague without much detail so this leads me to believe that it may be false news and not very credible. Since the titles were so vague and lacked description, the political orientation wasn't clear. It was very simple and didn't express a side.",0.435300168471779,0.167740197789691,1601180107870,-0.00958523606380446,0.297139778941739,1601180094492,0,"False","with image","angry"
"419",470,"iNhGKdFY","09/27/20",0.974068922460281,0.878194389490181,0.00920394658209247,0.00407976736042981,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","Undergraduate",18,"Slightly liberal","Very liberal","Call the person who is conducting my interview as soon as possible and notify them that I have fallen very ill and reschedule the interview.","I will loudly call out for the cashier in the store to get their attention.",4,"opednews","C","True","angry","False",0,"left",6,"The Tweets were left-wing orientated with its expression on frustration and opposition to the Trump administration. The rhetoric was a bit harsh and seemed to be attacking Trump administration/right-wing ideology so it was bias and less credible.",0.440092745551485,0.0910589645144038,1601180432764,-0.996856088202423,0.0223142212590381,1601180421950,0,"True","without image","angry"
"420",471,"iNhGKdFY","09/27/20",0.974068922460281,0.878194389490181,0.00920394658209247,0.00407976736042981,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","Undergraduate",18,"Slightly liberal","Very liberal","Call the person who is conducting my interview as soon as possible and notify them that I have fallen very ill and reschedule the interview.","I will loudly call out for the cashier in the store to get their attention.",5,"veteranstoday","A","True","angry","True",0,"left",8,"The Tweets sounded like headliners that just stated something without any indication of bias or support for a specific political orientation. The neutral words makes the Tweets sound credible but at the same time a doubt of credibility. The Tweets sounded neutral but some of the rhetoric gives the vibes of right-wing ideology.",0.586266346482502,0.397783897615553,1601180768723,0.230043691050391,0.249214008144684,1601180772954,1,"False","with image","angry"
"421",472,"iNhGKdFY","09/27/20",0.974068922460281,0.878194389490181,0.00920394658209247,0.00407976736042981,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","Undergraduate",18,"Slightly liberal","Very liberal","Call the person who is conducting my interview as soon as possible and notify them that I have fallen very ill and reschedule the interview.","I will loudly call out for the cashier in the store to get their attention.",6,"MotherJones","E","True","angry","True",1,"left",5,"The Tweets and images definitely were mocking and making fun of Trump so that makes it not credible as a source of fact. The Tweets were like memes and trolling, so that added to its not credible nature. The mocking of Trump leads me to believe that the account is far to the left.",0.00157195589878849,0.00876082151834669,1601181106968,-0.987270934043012,0.0271067983387436,1601181114578,0,"False","with image","angry"
"422",473,"iNhGKdFY","09/27/20",0.974068922460281,0.878194389490181,0.00920394658209247,0.00407976736042981,"Female","East Asian e.g. Chinese, Japanese, South-East Asian","Undergraduate",18,"Slightly liberal","Very liberal","Call the person who is conducting my interview as soon as possible and notify them that I have fallen very ill and reschedule the interview.","I will loudly call out for the cashier in the store to get their attention.",7,"InvestWatchBlog","D","True","angry","False",0,"right",7,"The Tweets were very direct and to the point. The Tweets sounded like news titles trying to grab a readers attention. I believe they are credible because the Tweets sound like attention grabbers to introduce some facts in an article. The Tweets lacked detail or rhetoric that may indicate a political orientation.",0.928935644245903,0.78515833185474,1601181498978,-8.19043934896513e-08,0.191703083188218,1601181508698,1,"False","without image","angry"
"423",474,"xMeIBB9r","09/27/20",0.496939664839064,0.150977271799894,0.215387439700543,0.482658031020155,"Male","East Asian e.g. Chinese, Japanese, South-East Asian","High School",21,"Slightly liberal","Slightly Conservative","Drink some water, eat breakfast, and go to the interview.","Ask loudly to see if the cashier is around.",0,"CNNPolitics","G","False","mixed","True",1,"left",7,"Article about hating on Roy Moore.",0.801953002142632,0.396977676582309,1601224185412,-0.555905023824969,0.517601672662106,1601224192790,1,"True","with image","mixed"
"424",475,"xMeIBB9r","09/27/20",0.496939664839064,0.150977271799894,0.215387439700543,0.482658031020155,"Male","East Asian e.g. Chinese, Japanese, South-East Asian","High School",21,"Slightly liberal","Slightly Conservative","Drink some water, eat breakfast, and go to the interview.","Ask loudly to see if the cashier is around.",1,"veteranstoday","A","False","mixed","True",0,"left",19,"I have no idea what this account is doing.",0.495226128345465,0.843498939506904,1601224425890,0.0144152937063329,1.78285002707542,1601224429657,0,"True","with image","mixed"
"425",476,"xMeIBB9r","09/27/20",0.496939664839064,0.150977271799894,0.215387439700543,0.482658031020155,"Male","East Asian e.g. Chinese, Japanese, South-East Asian","High School",21,"Slightly liberal","Slightly Conservative","Drink some water, eat breakfast, and go to the interview.","Ask loudly to see if the cashier is around.",2,"amlookout","B","False","mixed","False",0,"right",6,"Muller investigation.",0.823519735456496,0.177326473913988,1601224519554,0.733306404168445,0.201289510929391,1601224522901,1,"False","without image","mixed"
"426",477,"xMeIBB9r","09/27/20",0.496939664839064,0.150977271799894,0.215387439700543,0.482658031020155,"Male","East Asian e.g. Chinese, Japanese, South-East Asian","High School",21,"Slightly liberal","Slightly Conservative","Drink some water, eat breakfast, and go to the interview.","Ask loudly to see if the cashier is around.",3,"nypost","F","False","mixed","False",1,"right",7,"Random articles.",0.85227537987498,0.115022577673938,1601224595979,-0.00475513590599008,0.814743258523727,1601224602846,1,"True","without image","mixed"
"427",478,"xMeIBB9r","09/27/20",0.496939664839064,0.150977271799894,0.215387439700543,0.482658031020155,"Male","East Asian e.g. Chinese, Japanese, South-East Asian","High School",21,"Slightly liberal","Slightly Conservative","Drink some water, eat breakfast, and go to the interview.","Ask loudly to see if the cashier is around.",4,"MotherJones","E","False","mixed","False",1,"left",14,"It's twitter, what do you expect.",0.262784651013702,0.354652984392668,1601224715019,-0.761987142157441,0.412164236664944,1601224718081,0,"False","without image","mixed"
"428",479,"xMeIBB9r","09/27/20",0.496939664839064,0.150977271799894,0.215387439700543,0.482658031020155,"Male","East Asian e.g. Chinese, Japanese, South-East Asian","High School",21,"Slightly liberal","Slightly Conservative","Drink some water, eat breakfast, and go to the interview.","Ask loudly to see if the cashier is around.",5,"opednews","C","False","mixed","False",0,"left",14,"Trump hating.",0.291540295432186,0.436127310245041,1601224841375,-0.920143186459106,0.506398872415081,1601224845359,0,"True","without image","mixed"
"429",480,"xMeIBB9r","09/27/20",0.496939664839064,0.150977271799894,0.215387439700543,0.482658031020155,"Male","East Asian e.g. Chinese, Japanese, South-East Asian","High School",21,"Slightly liberal","Slightly Conservative","Drink some water, eat breakfast, and go to the interview.","Ask loudly to see if the cashier is around.",6,"InvestWatchBlog","D","False","mixed","True",0,"right",20,"Hating Hillary and liking Trump.",0.710893461484098,0.297141658991006,1601225029987,0.819573337423898,1.49846864141749,1601225033093,1,"False","with image","mixed"
"430",481,"xMeIBB9r","09/27/20",0.496939664839064,0.150977271799894,0.215387439700543,0.482658031020155,"Male","East Asian e.g. Chinese, Japanese, South-East Asian","High School",21,"Slightly liberal","Slightly Conservative","Drink some water, eat breakfast, and go to the interview.","Ask loudly to see if the cashier is around.",7,"Jerusalem_Post","H","False","mixed","True",1,"right",17,"I have no clue, it only talks about the Middle East.",0.502415039450086,0.924973265359277,1601225179771,0.0048300789001714,1.71575352343229,1601225182698,1,"True","with image","mixed"
"431",482,"S1Uz3q2E","09/27/20",0.928330145287238,0,0.00128700005962121,0.0817245804972017,"Female","White/Caucasian/European","Undergraduate",19,"Slightly liberal","Very liberal","With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.","I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ",0,"opednews","C","True","angry","True",0,"left",8,"No information to support claims made in the tweets other than zoomed in pictures of people's faces. Leading headlines with no other information to confirm their statement.",0.0638914437858509,0,1601229797175,-0.838668860606733,0.587873198267454,1601229786073,0,"True","with image","angry"
"432",483,"S1Uz3q2E","09/27/20",0.928330145287238,0,0.00128700005962121,0.0817245804972017,"Female","White/Caucasian/European","Undergraduate",19,"Slightly liberal","Very liberal","With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.","I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ",1,"veteranstoday","A","True","angry","False",0,"left",7,"The headlines don't seem misleading - especially since in several of them they are supposedly quoting what other people are saying. However, there is no information to back up claims so I am uncertain on how credible this source really is.",0.679741513364073,0.297141658991007,1601230109128,-0.172496395013816,0.57511288836969,1601230116019,1,"False","without image","angry"
"433",484,"S1Uz3q2E","09/27/20",0.928330145287238,0,0.00128700005962121,0.0817245804972017,"Female","White/Caucasian/European","Undergraduate",19,"Slightly liberal","Very liberal","With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.","I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ",2,"MotherJones","E","True","angry","True",1,"left",7,"Some of the headline seem slightly misleading or bias. Also the zoomed in pictures and graphics make me question how credible this source really is. ",0.440111143210036,0.25880079976636,1601230633580,0.273216093472693,0.594283317982013,1601230637351,0,"False","with image","angry"
"434",485,"S1Uz3q2E","09/27/20",0.928330145287238,0,0.00128700005962121,0.0817245804972017,"Female","White/Caucasian/European","Undergraduate",19,"Slightly liberal","Very liberal","With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.","I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ",3,"nypost","F","True","angry","False",1,"right",6,"This source seemed to give unbiased headlines. Once again, there is only one line to judge off of, but I felt this source commented on a variety of topics w/o being bias.",0.818727128053415,0.206082118332472,1601230918177,3.74714970905465e-05,0.45050509588959,1601230921916,1,"True","without image","angry"
"435",486,"S1Uz3q2E","09/27/20",0.928330145287238,0,0.00128700005962121,0.0817245804972017,"Female","White/Caucasian/European","Undergraduate",19,"Slightly liberal","Very liberal","With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.","I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ",4,"Jerusalem_Post","H","True","angry","True",1,"right",6,"Abbreviations and casual language used in headlines makes it seem informal and untrustworthy. Leading words in headlines like ""must be"" ",0.289143991730646,0.143778258657115,1601231263223,0.18694916021724,0.402579021858783,1601231290558,0,"False","with image","angry"
"436",487,"S1Uz3q2E","09/27/20",0.928330145287238,0,0.00128700005962121,0.0817245804972017,"Female","White/Caucasian/European","Undergraduate",19,"Slightly liberal","Very liberal","With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.","I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ",5,"InvestWatchBlog","D","True","angry","True",0,"right",7,"Obviously opinionated headlines. Images that were cartoons and not even real. ",0.154950984444385,0.0910595406585342,1601231484870,0.819573337423898,0.335482518215652,1601231492488,0,"True","with image","angry"
"437",488,"S1Uz3q2E","09/27/20",0.928330145287238,0,0.00128700005962121,0.0817245804972017,"Female","White/Caucasian/European","Undergraduate",19,"Slightly liberal","Very liberal","With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.","I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ",6,"amlookout","B","True","angry","False",0,"right",10,"Also obviously leading headlines such as ""stuck on stupid"". Opinions obviously included in titles. ",0.181310325161329,0.0143778222092423,1601231685333,0.925010700291675,0.415339331756547,1601231673358,0,"True","without image","angry"
"438",489,"S1Uz3q2E","09/27/20",0.928330145287238,0,0.00128700005962121,0.0817245804972017,"Female","White/Caucasian/European","Undergraduate",19,"Slightly liberal","Very liberal","With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.","I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ",7,"CNNPolitics","G","True","angry","False",1,"left",16,"Although some wording makes it clear that the political orientation of this source is right, overall most of these tweets are statements, and not taken out of context or overall bias. ",0.732460194797962,0.12940039988318,1601231880615,0.704550759749961,0.335482518215652,1601231883054,1,"True","without image","angry"
"439",490,"JN02qVl7","09/27/20",0.98503860267433,0.938786993922721,-0.00032175298147335,0.0519626734339593,"Male","African American/Black","Undergraduate",18,"Moderate","Moderate","Call and ask to reschedule the interview.","Wait for a casher to arrive and if it takes too long I'd go to a different store.",0,"amlookout","B","False","mixed","True",0,"right",7,"I was checking for the level of professionalism and it started to decrease as i explored different tweets.
",0.0811287332508843,0.0766812332752874,1601229814675,0.983436720225383,1.91634064110951,1601229820767,0,"True","with image","mixed"
