,usertoken,date,inst_credibleCertainChoice,inst_credibleCertainUncertainty,inst_nCredibleNCertain,inst_nCredibleNCertainUncertainty,preq_gender,preq_race,preq_education,preq_age,postq_economic,postq_social,postq_attention1,postq_attention2,account_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,condition_credibleLabel,condition_politicalLabel,count_tweets,sourceComment,credibility_choice,credibility_uncertainty,credibility_time,politicalOrientation_choice,politicalOrientation_uncertainty,politicalOrientation_time,credibility_choice_binary,accuracy,condition_showImage_cat
488,xMeIBB9r,09/27/20,0.4969396648390638,0.15097727179989384,0.21538743970054314,0.4826580310201549,Male,"East Asian e.g. Chinese, Japanese, South-East Asian",High School,21,Slightly liberal,Slightly Conservative,"Drink some water, eat breakfast, and go to the interview.",Ask loudly to see if the cashier is around.,7,Jerusalem_Post,H,False,mixed,True,1,right,17,"I have no clue, it only talks about the Middle East.",0.5024150394500857,0.924973265359277,1601225179771.0,0.004830078900171397,1.715753523432293,1601225182698.0,1,True,with image
489,S1Uz3q2E,09/27/20,0.9283301452872377,0.0,0.0012870000596212144,0.08172458049720166,Female,White/Caucasian/European,Undergraduate,19,Slightly liberal,Very liberal,"With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.",I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ,0,opednews,C,True,angry,True,0,left,8,No information to support claims made in the tweets other than zoomed in pictures of people's faces. Leading headlines with no other information to confirm their statement.,0.06389144378585095,0.0,1601229797175.0,-0.838668860606733,0.5878731982674537,1601229786073.0,0,True,with image
490,S1Uz3q2E,09/27/20,0.9283301452872377,0.0,0.0012870000596212144,0.08172458049720166,Female,White/Caucasian/European,Undergraduate,19,Slightly liberal,Very liberal,"With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.",I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ,1,veteranstoday,A,True,angry,False,0,left,7,"The headlines don't seem misleading - especially since in several of them they are supposedly quoting what other people are saying. However, there is no information to back up claims so I am uncertain on how credible this source really is.",0.6797415133640733,0.29714165899100653,1601230109128.0,-0.1724963950138163,0.5751128883696897,1601230116019.0,1,False,without image
491,S1Uz3q2E,09/27/20,0.9283301452872377,0.0,0.0012870000596212144,0.08172458049720166,Female,White/Caucasian/European,Undergraduate,19,Slightly liberal,Very liberal,"With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.",I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ,2,MotherJones,E,True,angry,True,1,left,7,Some of the headline seem slightly misleading or bias. Also the zoomed in pictures and graphics make me question how credible this source really is. ,0.44011114321003597,0.2588007997663604,1601230633580.0,0.27321609347269327,0.5942833179820126,1601230637351.0,0,False,with image
492,S1Uz3q2E,09/27/20,0.9283301452872377,0.0,0.0012870000596212144,0.08172458049720166,Female,White/Caucasian/European,Undergraduate,19,Slightly liberal,Very liberal,"With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.",I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ,3,nypost,F,True,angry,False,1,right,6,"This source seemed to give unbiased headlines. Once again, there is only one line to judge off of, but I felt this source commented on a variety of topics w/o being bias.",0.818727128053415,0.20608211833247214,1601230918177.0,3.7471497090546535e-05,0.4505050958895902,1601230921916.0,1,True,without image
493,S1Uz3q2E,09/27/20,0.9283301452872377,0.0,0.0012870000596212144,0.08172458049720166,Female,White/Caucasian/European,Undergraduate,19,Slightly liberal,Very liberal,"With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.",I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ,4,Jerusalem_Post,H,True,angry,True,1,right,6,"Abbreviations and casual language used in headlines makes it seem informal and untrustworthy. Leading words in headlines like ""must be"" ",0.2891439917306461,0.14377825865711513,1601231263223.0,0.18694916021723973,0.402579021858783,1601231290558.0,0,False,with image
494,S1Uz3q2E,09/27/20,0.9283301452872377,0.0,0.0012870000596212144,0.08172458049720166,Female,White/Caucasian/European,Undergraduate,19,Slightly liberal,Very liberal,"With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.",I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ,5,InvestWatchBlog,D,True,angry,True,0,right,7,Obviously opinionated headlines. Images that were cartoons and not even real. ,0.15495098444438515,0.09105954065853417,1601231484870.0,0.8195733374238985,0.33548251821565245,1601231492488.0,0,True,with image
495,S1Uz3q2E,09/27/20,0.9283301452872377,0.0,0.0012870000596212144,0.08172458049720166,Female,White/Caucasian/European,Undergraduate,19,Slightly liberal,Very liberal,"With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.",I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ,6,amlookout,B,True,angry,False,0,right,10,"Also obviously leading headlines such as ""stuck on stupid"". Opinions obviously included in titles. ",0.18131032516132925,0.014377822209242275,1601231685333.0,0.925010700291675,0.4153393317565468,1601231673358.0,0,True,without image
496,S1Uz3q2E,09/27/20,0.9283301452872377,0.0,0.0012870000596212144,0.08172458049720166,Female,White/Caucasian/European,Undergraduate,19,Slightly liberal,Very liberal,"With the current COVID situation, I would call the employer and make them aware of the situation and ask them for a raincheck or what they would like me to do. I would make it clear that I'm doing this because I value them and don't want to put them at risk.",I would walk around looking for a cashier and wait - i can spare a few minutes. Otherwise I would pay with cash and leave it on the cash register. I would not simply walk out with the item. ,7,CNNPolitics,G,True,angry,False,1,left,16,"Although some wording makes it clear that the political orientation of this source is right, overall most of these tweets are statements, and not taken out of context or overall bias. ",0.7324601947979615,0.1294003998831803,1601231880615.0,0.7045507597499605,0.33548251821565245,1601231883054.0,1,True,without image
497,JN02qVl7,09/27/20,0.9850386026743296,0.9387869939227209,-0.00032175298147335015,0.05196267343395926,Male,African American/Black,Undergraduate,18,Moderate,Moderate,Call and ask to reschedule the interview.,Wait for a casher to arrive and if it takes too long I'd go to a different store.,0,amlookout,B,False,mixed,True,0,right,7,"I was checking for the level of professionalism and it started to decrease as i explored different tweets.
",0.08112873325088427,0.07668123327528739,1601229814675.0,0.9834367202253826,1.9163406411095063,1601229820767.0,0,True,with image
498,JN02qVl7,09/27/20,0.9850386026743296,0.9387869939227209,-0.00032175298147335015,0.05196267343395926,Male,African American/Black,Undergraduate,18,Moderate,Moderate,Call and ask to reschedule the interview.,Wait for a casher to arrive and if it takes too long I'd go to a different store.,1,opednews,C,False,mixed,False,0,left,7,,0.6562379645333091,0.028755462478232685,1601230079509.0,-0.43516605880297266,0.10543669575352022,1601230071343.0,1,False,without image
499,JN02qVl7,09/27/20,0.9850386026743296,0.9387869939227209,-0.00032175298147335015,0.05196267343395926,Male,African American/Black,Undergraduate,18,Moderate,Moderate,Call and ask to reschedule the interview.,Wait for a casher to arrive and if it takes too long I'd go to a different store.,2,InvestWatchBlog,D,False,mixed,False,0,right,6,,0.1290545040479389,0.09105896451440378,1601230186633.0,0.9786441431456772,1.9403035265080335,1601230179303.0,0,True,without image
500,JN02qVl7,09/27/20,0.9850386026743296,0.9387869939227209,-0.00032175298147335015,0.05196267343395926,Male,African American/Black,Undergraduate,18,Moderate,Moderate,Call and ask to reschedule the interview.,Wait for a casher to arrive and if it takes too long I'd go to a different store.,3,MotherJones,E,False,mixed,False,1,left,5,,0.145828523826908,0.03834061663764371,1601230269632.0,-0.42078832756385637,0.028755462478232907,1601230275624.0,0,False,without image
501,JN02qVl7,09/27/20,0.9850386026743296,0.9387869939227209,-0.00032175298147335015,0.05196267343395926,Male,African American/Black,Undergraduate,18,Moderate,Moderate,Call and ask to reschedule the interview.,Wait for a casher to arrive and if it takes too long I'd go to a different store.,4,CNNPolitics,G,False,mixed,True,1,left,5,,0.5651790365833667,0.0239628853985272,1601230377208.0,0.0009584920146856746,0.038340616637643765,1601230383607.0,1,True,with image
502,JN02qVl7,09/27/20,0.9850386026743296,0.9387869939227209,-0.00032175298147335015,0.05196267343395926,Male,African American/Black,Undergraduate,18,Moderate,Moderate,Call and ask to reschedule the interview.,Wait for a casher to arrive and if it takes too long I'd go to a different store.,5,veteranstoday,A,False,mixed,True,0,left,4,,0.5028755345471956,0.014377731239116398,1601230447028.0,0.005751069094391159,0.019170308318821827,1601230445516.0,1,False,with image
503,JN02qVl7,09/27/20,0.9850386026743296,0.9387869939227209,-0.00032175298147335015,0.05196267343395926,Male,African American/Black,Undergraduate,18,Moderate,Moderate,Call and ask to reschedule the interview.,Wait for a casher to arrive and if it takes too long I'd go to a different store.,6,Jerusalem_Post,H,False,mixed,True,1,right,4,,0.7401080634281546,0.09105896451440376,1601230544281.0,0.0009584920146856746,0.019170308318821938,1601230549676.0,1,True,with image
504,JN02qVl7,09/27/20,0.9850386026743296,0.9387869939227209,-0.00032175298147335015,0.05196267343395926,Male,African American/Black,Undergraduate,18,Moderate,Moderate,Call and ask to reschedule the interview.,Wait for a casher to arrive and if it takes too long I'd go to a different store.,7,nypost,F,False,mixed,False,1,right,7,,0.6178973478956653,0.0047925770797054845,1601230654615.0,0.005751069094391159,0.047925770797054845,1601230658101.0,1,True,without image
505,M1htkWZo,09/27/20,,,,,Female,African American/Black,Undergraduate,18,Slightly liberal,Very liberal,I would call and let them know that I'm not feeling so well and try to negotiate another time for the interview.,I would wait patiently in hopes that the cashier will make it back in a timely fashion.,0,Jerusalem_Post,H,False,mixed,False,1,right,5,,0.5575218807595572,0.004792513195791992,1601237322362.0,-0.6900984553739331,0.0,1601237326029.0,1,True,without image
506,M1htkWZo,09/27/20,,,,,Female,African American/Black,Undergraduate,18,Slightly liberal,Very liberal,I would call and let them know that I'm not feeling so well and try to negotiate another time for the interview.,I would wait patiently in hopes that the cashier will make it back in a timely fashion.,1,InvestWatchBlog,D,False,mixed,True,0,right,5,,0.3801988925152551,0.18211550144009403,1601237449199.0,0.8914308261094623,0.17253047504851038,1601237444276.0,0,True,with image
507,M1htkWZo,09/27/20,,,,,Female,African American/Black,Undergraduate,18,Slightly liberal,Very liberal,I would call and let them know that I'm not feeling so well and try to negotiate another time for the interview.,I would wait patiently in hopes that the cashier will make it back in a timely fashion.,2,MotherJones,E,False,mixed,False,1,left,5,,0.5934657297279968,0.1964930410274699,1601237507727.0,-0.004769068375684249,0.36423100288018795,1601237510360.0,1,True,without image
508,M1htkWZo,09/27/20,,,,,Female,African American/Black,Undergraduate,18,Slightly liberal,Very liberal,I would call and let them know that I'm not feeling so well and try to negotiate another time for the interview.,I would wait patiently in hopes that the cashier will make it back in a timely fashion.,3,opednews,C,False,mixed,False,0,left,5,,0.394576432102631,0.1150203166990067,1601237585597.0,-0.004769068375684249,0.36423100288018795,1601237584674.0,0,True,without image
509,M1htkWZo,09/27/20,,,,,Female,African American/Black,Undergraduate,18,Slightly liberal,Very liberal,I would call and let them know that I'm not feeling so well and try to negotiate another time for the interview.,I would wait patiently in hopes that the cashier will make it back in a timely fashion.,4,amlookout,B,False,mixed,False,0,right,5,,0.202875904270953,0.369023527502222,1601237647268.0,0.7236928642567442,1.17734643306441,1601237644604.0,0,True,without image
510,M1htkWZo,09/27/20,,,,,Female,African American/Black,Undergraduate,18,Slightly liberal,Very liberal,I would call and let them know that I'm not feeling so well and try to negotiate another time for the interview.,I would wait patiently in hopes that the cashier will make it back in a timely fashion.,5,nypost,F,False,mixed,True,1,right,5,,0.6222207723387746,0.1581529354611344,1601237717995.0,2.344482010774307e-05,0.3450609500970204,1601237717075.0,1,True,with image
511,M1htkWZo,09/27/20,,,,,Female,African American/Black,Undergraduate,18,Slightly liberal,Very liberal,I would call and let them know that I'm not feeling so well and try to negotiate another time for the interview.,I would wait patiently in hopes that the cashier will make it back in a timely fashion.,6,veteranstoday,A,False,mixed,True,0,left,5,,0.8594501755304761,0.2012855542232619,1601237793332.0,0.01919349760327549,0.6997069265856246,1601237787765.0,1,False,with image
512,M1htkWZo,09/27/20,,,,,Female,African American/Black,Undergraduate,18,Slightly liberal,Very liberal,I would call and let them know that I'm not feeling so well and try to negotiate another time for the interview.,I would wait patiently in hopes that the cashier will make it back in a timely fashion.,7,CNNPolitics,G,False,mixed,True,1,left,5,,0.7875624775935969,0.3498534632928123,1601237859384.0,-0.6469658366118054,0.6901219230465245,1601237856892.0,1,True,with image
513,nLOO3wib,09/27/20,0.996702088659181,0.9685489355060278,0.005308879081500237,0.33711389838651956,Male,White/Caucasian/European,Undergraduate,18,Slightly liberal,Very liberal,"If I were in this situation, I would try to power through it firstly, taking some medicine for the fever and seeing how that helps. If I'm still having a fever a little closer to when I should be leaving, I would call and say that I've fallen ill, and ask if I could reschedule. Then I'd phone the doctor and see what I was sick with, and try to get better soon. If I managed to reschedule my interview, I'd go then, hopefully no longer sick. If I couldn't reschedule, I'd ask if I could do a phone interview or an interview on a web call. If I have no choice but to go... I suppose I'd have no choice, but I would make sure to stay away from anyone I could potentially infect, constantly be washing my hands, and try not to leave any germs on any surfaces.","If there is a self-checkout, I would simply go there instead. If not, I'd wait a little bit -- surely a cashier wouldn't be gone for too long! If nobody comes to help me after a couple of minutes, I'd look around for a store employee, and if I found one, I would ask them to ring me up.",0,CNNPolitics,G,True,happy,False,1,left,9,"The tweets never made a specific stand on any one matter. It seems to me as if they were tweeting out headlines of articles, with the article also linked in the tweet (which is obviously not shown as the point of this study is to show anonymity). Regardless, all the headlines appeared to simply give out information, with no real biases one way or another. Based on the tones of the headlines, I could feel an ever-so-slight lean towards the left... but it's just BARELY there.",0.7564232318133653,0.4696755255019134,1601241497221.0,-0.1006072839676051,0.28755644418484483,1601241508353.0,1,True,without image
514,nLOO3wib,09/27/20,0.996702088659181,0.9685489355060278,0.005308879081500237,0.33711389838651956,Male,White/Caucasian/European,Undergraduate,18,Slightly liberal,Very liberal,"If I were in this situation, I would try to power through it firstly, taking some medicine for the fever and seeing how that helps. If I'm still having a fever a little closer to when I should be leaving, I would call and say that I've fallen ill, and ask if I could reschedule. Then I'd phone the doctor and see what I was sick with, and try to get better soon. If I managed to reschedule my interview, I'd go then, hopefully no longer sick. If I couldn't reschedule, I'd ask if I could do a phone interview or an interview on a web call. If I have no choice but to go... I suppose I'd have no choice, but I would make sure to stay away from anyone I could potentially infect, constantly be washing my hands, and try not to leave any germs on any surfaces.","If there is a self-checkout, I would simply go there instead. If not, I'd wait a little bit -- surely a cashier wouldn't be gone for too long! If nobody comes to help me after a couple of minutes, I'd look around for a store employee, and if I found one, I would ask them to ring me up.",1,amlookout,B,True,happy,True,0,right,10,"These tweets made it clear that anyone on the left were out of their minds, and anyone on the right was perfectly fine, so it's clear this is a right-leaning account. As for credibility, the way the tweets were written seemed ""cheap"" to me, like they were clickbait and just meant to draw anyone in based on shock value. I don't know, some part of that sort of tone doesn't seem too credible to me.",0.26278465101370196,0.21566733313863362,1601241764593.0,0.7524768337807679,0.32589730340949075,1601241768371.0,0,True,with image
515,nLOO3wib,09/27/20,0.996702088659181,0.9685489355060278,0.005308879081500237,0.33711389838651956,Male,White/Caucasian/European,Undergraduate,18,Slightly liberal,Very liberal,"If I were in this situation, I would try to power through it firstly, taking some medicine for the fever and seeing how that helps. If I'm still having a fever a little closer to when I should be leaving, I would call and say that I've fallen ill, and ask if I could reschedule. Then I'd phone the doctor and see what I was sick with, and try to get better soon. If I managed to reschedule my interview, I'd go then, hopefully no longer sick. If I couldn't reschedule, I'd ask if I could do a phone interview or an interview on a web call. If I have no choice but to go... I suppose I'd have no choice, but I would make sure to stay away from anyone I could potentially infect, constantly be washing my hands, and try not to leave any germs on any surfaces.","If there is a self-checkout, I would simply go there instead. If not, I'd wait a little bit -- surely a cashier wouldn't be gone for too long! If nobody comes to help me after a couple of minutes, I'd look around for a store employee, and if I found one, I would ask them to ring me up.",2,Jerusalem_Post,H,True,happy,True,1,right,37,"First off, I could not get a read on which side this account leaned on at ALL. It's clear this account focuses on Middle-Eastern news, and is rather critical of the US, but other than that... I don't know enough about the Middle East to say if this account is blatantly left or right. However, it seemed pretty credible, so there's that. I didn't notice too much overt clickbait.",0.6917230318717752,0.43133466627726724,1601242254868.0,3.7471497090546535e-05,1.255663212736541,1601242259939.0,1,True,with image
516,nLOO3wib,09/27/20,0.996702088659181,0.9685489355060278,0.005308879081500237,0.33711389838651956,Male,White/Caucasian/European,Undergraduate,18,Slightly liberal,Very liberal,"If I were in this situation, I would try to power through it firstly, taking some medicine for the fever and seeing how that helps. If I'm still having a fever a little closer to when I should be leaving, I would call and say that I've fallen ill, and ask if I could reschedule. Then I'd phone the doctor and see what I was sick with, and try to get better soon. If I managed to reschedule my interview, I'd go then, hopefully no longer sick. If I couldn't reschedule, I'd ask if I could do a phone interview or an interview on a web call. If I have no choice but to go... I suppose I'd have no choice, but I would make sure to stay away from anyone I could potentially infect, constantly be washing my hands, and try not to leave any germs on any surfaces.","If there is a self-checkout, I would simply go there instead. If not, I'd wait a little bit -- surely a cashier wouldn't be gone for too long! If nobody comes to help me after a couple of minutes, I'd look around for a store employee, and if I found one, I would ask them to ring me up.",3,veteranstoday,A,True,happy,False,0,left,14,"Overall, seems pretty credible. The headlines don't appear to be too clickbait-y -- at least, not more than any other news source. The tweet about Biden beating Trump in a real election by 11% was what started me thinking this was a left-leaning source, and other bits and pieces added to that. That being said, I'm still somewhat unsure on that... it still could be right, but definitely not far right, at the very least.",0.7084971577825578,0.3546529478279754,1601242499681.0,-0.5511124164218879,0.7764024724284662,1601242502425.0,1,False,without image
517,nLOO3wib,09/27/20,0.996702088659181,0.9685489355060278,0.005308879081500237,0.33711389838651956,Male,White/Caucasian/European,Undergraduate,18,Slightly liberal,Very liberal,"If I were in this situation, I would try to power through it firstly, taking some medicine for the fever and seeing how that helps. If I'm still having a fever a little closer to when I should be leaving, I would call and say that I've fallen ill, and ask if I could reschedule. Then I'd phone the doctor and see what I was sick with, and try to get better soon. If I managed to reschedule my interview, I'd go then, hopefully no longer sick. If I couldn't reschedule, I'd ask if I could do a phone interview or an interview on a web call. If I have no choice but to go... I suppose I'd have no choice, but I would make sure to stay away from anyone I could potentially infect, constantly be washing my hands, and try not to leave any germs on any surfaces.","If there is a self-checkout, I would simply go there instead. If not, I'd wait a little bit -- surely a cashier wouldn't be gone for too long! If nobody comes to help me after a couple of minutes, I'd look around for a store employee, and if I found one, I would ask them to ring me up.",4,nypost,F,True,happy,False,1,right,8,"This account seems to write more about celebrities than politics, and has very clickbait-esque titles, so I rated its credibility a little lower. That said, the couple tweets I saw that WERE political were rather left-leaning, which I'm pretty confident about.",0.2579920436106212,0.3306899473772643,1601242693547.0,-0.7571945347543603,0.421749451471106,1601242816713.0,0,False,without image
518,nLOO3wib,09/27/20,0.996702088659181,0.9685489355060278,0.005308879081500237,0.33711389838651956,Male,White/Caucasian/European,Undergraduate,18,Slightly liberal,Very liberal,"If I were in this situation, I would try to power through it firstly, taking some medicine for the fever and seeing how that helps. If I'm still having a fever a little closer to when I should be leaving, I would call and say that I've fallen ill, and ask if I could reschedule. Then I'd phone the doctor and see what I was sick with, and try to get better soon. If I managed to reschedule my interview, I'd go then, hopefully no longer sick. If I couldn't reschedule, I'd ask if I could do a phone interview or an interview on a web call. If I have no choice but to go... I suppose I'd have no choice, but I would make sure to stay away from anyone I could potentially infect, constantly be washing my hands, and try not to leave any germs on any surfaces.","If there is a self-checkout, I would simply go there instead. If not, I'd wait a little bit -- surely a cashier wouldn't be gone for too long! If nobody comes to help me after a couple of minutes, I'd look around for a store employee, and if I found one, I would ask them to ring me up.",5,opednews,C,True,happy,True,0,left,12,"All in all, this account seems to be rather left-leaning, as the way the tweets were phrased appeared very critical of right-leaning figures and complimentary of left-leaning ones. As for credibility, it's more or less middle of the road? I'd trust it, but I'd also look elsewhere to fact-check its info if that paints a picture as to where I stand with that.",0.6030597949147813,0.32110469600640995,1601243020857.0,-0.7284388903358756,0.6118362352828575,1601243023288.0,1,False,with image
519,nLOO3wib,09/27/20,0.996702088659181,0.9685489355060278,0.005308879081500237,0.33711389838651956,Male,White/Caucasian/European,Undergraduate,18,Slightly liberal,Very liberal,"If I were in this situation, I would try to power through it firstly, taking some medicine for the fever and seeing how that helps. If I'm still having a fever a little closer to when I should be leaving, I would call and say that I've fallen ill, and ask if I could reschedule. Then I'd phone the doctor and see what I was sick with, and try to get better soon. If I managed to reschedule my interview, I'd go then, hopefully no longer sick. If I couldn't reschedule, I'd ask if I could do a phone interview or an interview on a web call. If I have no choice but to go... I suppose I'd have no choice, but I would make sure to stay away from anyone I could potentially infect, constantly be washing my hands, and try not to leave any germs on any surfaces.","If there is a self-checkout, I would simply go there instead. If not, I'd wait a little bit -- surely a cashier wouldn't be gone for too long! If nobody comes to help me after a couple of minutes, I'd look around for a store employee, and if I found one, I would ask them to ring me up.",6,MotherJones,E,True,happy,True,1,left,12,"Overall, pretty credible stuff. The headlines don't seem too much like clickbait, and the tweets seem fairly informative. I definitely detected a left-leaning bias, based on how the tweets treated conservatives.",0.7588195355149057,0.3450677330218137,1601243323694.0,-0.6421719570804223,0.5942833911113983,1601243320333.0,1,True,with image
520,nLOO3wib,09/27/20,0.996702088659181,0.9685489355060278,0.005308879081500237,0.33711389838651956,Male,White/Caucasian/European,Undergraduate,18,Slightly liberal,Very liberal,"If I were in this situation, I would try to power through it firstly, taking some medicine for the fever and seeing how that helps. If I'm still having a fever a little closer to when I should be leaving, I would call and say that I've fallen ill, and ask if I could reschedule. Then I'd phone the doctor and see what I was sick with, and try to get better soon. If I managed to reschedule my interview, I'd go then, hopefully no longer sick. If I couldn't reschedule, I'd ask if I could do a phone interview or an interview on a web call. If I have no choice but to go... I suppose I'd have no choice, but I would make sure to stay away from anyone I could potentially infect, constantly be washing my hands, and try not to leave any germs on any surfaces.","If there is a self-checkout, I would simply go there instead. If not, I'd wait a little bit -- surely a cashier wouldn't be gone for too long! If nobody comes to help me after a couple of minutes, I'd look around for a store employee, and if I found one, I would ask them to ring me up.",7,InvestWatchBlog,D,True,happy,False,0,right,8,"DEFINITELY right-leaning, that jumped out at me IMMEDIATELY. No question about it. As for credibility, there was definitely some clickbait going on, like ""This Will Shock You!"" and ""How Low Can They Go?"" sort of things. Elements like that always point to clickbait for me, trying to draw as many in as possible, which lowers credibility for me.",0.34186269144688064,0.3977864510203948,1601243470726.0,0.733306404168445,1.2828013082788547,1601243473336.0,0,True,without image
521,R4IoFaZ6,09/27/20,,,,,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,17,Moderate,Moderate,I would get my medicine and make myself confident and ready for the bid day.,I would put the money on the counter and leave.,0,opednews,C,True,angry,True,0,left,6,Tweets show how biased or unbiased or neutral the writer can be. And influence the reader to make decisions based on the text and images.,0.818727128053415,0.0,1601246159252.0,0.3115569526973392,0.009585214806161702,1601246175382.0,1,False,with image
522,R4IoFaZ6,09/27/20,,,,,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,17,Moderate,Moderate,I would get my medicine and make myself confident and ready for the bid day.,I would put the money on the counter and leave.,1,MotherJones,E,True,angry,True,1,left,5,"Tweets show bias towards the text or a point.
",0.5000187357485453,0.0,1601246377604.0,0.2300826268449665,0.02875564441848466,1601246387093.0,1,True,with image
523,R4IoFaZ6,09/27/20,,,,,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,17,Moderate,Moderate,I would get my medicine and make myself confident and ready for the bid day.,I would put the money on the counter and leave.,2,CNNPolitics,G,True,angry,False,1,left,5,There are no pictures and a clear point in this tweet. It is kind of difficult to make a decision.,0.38499615807460735,0.21087472573555288,1601246480350.0,-0.15811857280457403,0.03834085922464592,1601246488259.0,0,False,without image
524,R4IoFaZ6,09/27/20,,,,,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,17,Moderate,Moderate,I would get my medicine and make myself confident and ready for the bid day.,I would put the money on the counter and leave.,3,Jerusalem_Post,H,True,angry,False,1,right,5,The tweet has a point. Which helped me to make a decision.,0.7156860688871789,0.0,1601246585119.0,0.4074091007589542,0.01917042961232296,1601246582498.0,1,True,without image
525,R4IoFaZ6,09/27/20,,,,,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,17,Moderate,Moderate,I would get my medicine and make myself confident and ready for the bid day.,I would put the money on the counter and leave.,4,veteranstoday,A,True,angry,False,0,left,5,The tweet talks about political aspects. It was not so hard to make a decision.,0.6677599948563715,0.023963037015403588,1601246663277.0,0.024000508512494356,0.5367720291450437,1601246668368.0,1,False,without image
526,R4IoFaZ6,09/27/20,,,,,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,17,Moderate,Moderate,I would get my medicine and make myself confident and ready for the bid day.,I would put the money on the counter and leave.,5,InvestWatchBlog,D,True,angry,False,0,right,5,The text just stated facts. It was kind of tricky to make a decision.,0.4520926617177378,0.01917042961232307,1601246741038.0,-0.12457032098300885,0.1437782220924222,1601246743059.0,0,True,without image
527,R4IoFaZ6,09/27/20,,,,,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,17,Moderate,Moderate,I would get my medicine and make myself confident and ready for the bid day.,I would put the money on the counter and leave.,6,nypost,F,True,angry,True,1,right,5,The text and the picture showed and talked about what was actually happening in society. It was kind of easy yo make a decision.,0.8474827724718995,0.1917042961232298,1601246812306.0,0.5511873228513766,0.5942833179820126,1601246814043.0,1,True,with image
528,R4IoFaZ6,09/27/20,,,,,Female,"Indian, Pakistani, Bangladeshi, or any other Asian",Undergraduate,17,Moderate,Moderate,I would get my medicine and make myself confident and ready for the bid day.,I would put the money on the counter and leave.,7,amlookout,B,True,angry,True,0,right,5,I fell like the tweets were stating what was happening. So it was not tricky to make a decision.,0.5455485060778125,0.07668171844929206,1601246919916.0,0.1102674417679479,0.3546529478279754,1601246921356.0,1,False,with image
529,tZYJbWQI,09/27/20,0.9977075584146508,0.9816200423271346,0.00229246981509097,0.004021879021879023,Female,Hispanic/Latino,Prefer not to say,18,Slightly liberal,Slightly liberal,I would call the job and explain that I am feeling sick and explain that I am going to the doctor. I would also ask the employer if there is any chance of rescheduling the interview. Then I would call my doctor and ask to be seen. ,"I would look for self-checkout. If there is no self-checkout, then I would politely ask a near-by associate to ring me up for the item.",0,amlookout,B,True,angry,True,0,right,5,"The word choice in the text is negative-connotated when talking about Democrats, which made me believe the source is right-winged. Then the up-close pictures of individuals and mostly talking negatively about Democrats are what makes me think that the source is not credible.",0.1489602251905342,0.32149410998378747,1601251241229.0,0.9034439669778116,1.6590209894206933,1601251235221.0,0,True,with image
